series,k,rmse_normalized_prey,rmse_normalized_predator,rmse_normalized_total,profile_rss,profile_likelihood_ratio,inside_confidence_interval,confidence_level,likelihood_ratio_threshold,optimization_status,r,d,a,p,q,c,m
timeserieslogmeans_TP,0.0031622776601683794,0.16249025915402918,0.19175511999085953,0.17772606781596856,3.0323092974073207,0.3113026141690985,True,0.95,3.841458820694124,usable_limit,0.8572071400484124,0.13334232090759082,0.7778203367062854,4.978385804298168,0.31915846280738414,0.1225616988827093,0.05000000000000001
timeserieslogmeans_TP,0.004216965034285823,0.16247162182715297,0.19176389458379786,0.1777222821779691,3.032180119924384,0.30721289201429886,True,0.95,3.841458820694124,usable_limit,0.8585488094181166,0.13183591093000874,0.77398732617066,4.999646003836008,0.32110101014636844,0.1210389653714268,0.05000000000000001
timeserieslogmeans_TP,0.005623413251903491,0.16242403003910633,0.19180482532803486,0.17772261610901194,3.032191514556598,0.30757364981689783,True,0.95,3.841458820694124,usable_limit,0.8572092303663439,0.13380114148921726,0.7668721805551502,4.968662661519015,0.3220246385016643,0.12404898598791622,0.05000000000000001
timeserieslogmeans_TP,0.007498942093324558,0.16231535462180058,0.19212609067968175,0.1778464352550511,3.0364180351611916,0.44129325735448943,True,0.95,3.841458820694124,success,0.8619667889152313,0.13345884629299737,0.7064131718834726,4.993769865757077,0.33100730749765334,0.12494463366471253,0.05000000000000001
timeserieslogmeans_TP,0.01,0.16243362917043577,0.1917850324323748,0.1777163224785018,3.031976762427153,0.30077429877858464,True,0.95,3.841458820694124,usable_limit,0.8598127945754285,0.1326245055608707,0.7763135898905842,4.996128083912383,0.3199676361554576,0.1226122642350075,0.05000000000000001
timeserieslogmeans_TP,0.01333521432163324,0.16247357402784704,0.19174995572490988,0.17771565459729088,3.031953973338585,nan,False,,,failed,0.8610182617558769,0.13306362359535936,0.7889389958100026,4.996809048605831,0.3123589155415264,0.12213672299568293,0.05000000000000001
timeserieslogmeans_TP,0.01778279410038923,0.16244462183954245,0.19177477600212747,0.17771581228925315,3.03195935401239,0.30022310305846034,True,0.95,3.841458820694124,usable_limit,0.8604265646299897,0.1338779388293804,0.7826500193399386,4.985732210240338,0.31810819723926026,0.12361957918980265,0.05000000000000001
timeserieslogmeans_TP,0.023713737056616554,0.1624649600895254,0.19177295097425748,0.17772412326730724,3.03224294314877,0.30920187908809116,True,0.95,3.841458820694124,usable_limit,0.8625866120240764,0.13323604622608476,0.7818600843375443,4.994059551942742,0.32086512573861664,0.12195895868337167,0.05000000000000001
timeserieslogmeans_TP,0.03162277660168379,0.16226665097712484,0.19202421308025724,0.1777691824085717,3.0337806925643562,nan,False,,,failed,0.8626889428708417,0.1332835223012849,0.7103108593140144,4.999789740897151,0.33006174491204,0.12305536639602242,0.05000506484565834
timeserieslogmeans_TP,0.042169650342858224,0.1618742302584273,0.19196172191999977,0.17755642638926034,3.026523317003983,0.12794904660229087,True,0.95,3.841458820694124,usable_limit,0.8875993121576621,0.15734353768453624,0.6330001069713886,4.999999999999999,0.0010000000000000002,0.11233151649894986,0.05000000000000001
timeserieslogmeans_TP,0.05623413251903491,0.16185848963542296,0.19195911546646702,0.17754784239428079,3.0262306885309798,0.11866655026935574,True,0.95,3.841458820694124,success,0.8948123322706967,0.1627802679837639,0.6362956798116545,4.999999999999999,0.0010000000000000002,0.11227763054742464,0.05000000000000001
timeserieslogmeans_TP,0.07498942093324558,0.16185504857116365,0.1919396502749777,0.17753575146383122,3.025818532591416,0.10559098897973854,True,0.95,3.841458820694124,usable_limit,0.9408717203709411,0.2060823488615441,0.6472351362868338,4.999999999999999,0.0018366354420488637,0.11213157451141577,0.05000000000000001
timeserieslogmeans_TP,0.1,0.16219699652254507,0.191891450432733,0.17766568947057915,3.0302493326454005,0.2460639461998999,True,0.95,3.841458820694124,success,0.8733634085751676,0.13366113538829366,0.7553414362700657,4.999999999999999,0.32627092557703535,0.12095851156670978,0.05000000000000001
timeserieslogmeans_TP,0.12,0.16219742387528777,0.19185111159727508,0.17764410113044826,3.029512959978713,0.22273241174810304,True,0.95,3.841458820694124,usable_limit,0.8746269139749047,0.1332782406895077,0.7703859048003155,4.999999999999999,0.32440245934299705,0.12121826918509214,0.05000000000000001
timeserieslogmeans_TP,0.15166666666666667,0.16190571773912274,0.19189306130945932,0.17753367063086425,3.025747603936147,0.10334061254742612,True,0.95,3.841458820694124,usable_limit,0.9083705897891765,0.16449716218538388,0.7035079697895921,4.999999999999999,0.08774572661252265,0.11480722405103341,0.05000000000000001
timeserieslogmeans_TP,0.18333333333333335,0.16212721257710053,0.19183366906526628,0.1776026318006893,3.028098702962996,0.1779066013363434,True,0.95,3.841458820694124,usable_limit,0.8816629150659403,0.1334863004695895,0.7867937425037538,4.999999999999999,0.31816652671145906,0.1213113729406737,0.05000000000000001
timeserieslogmeans_TP,0.215,0.16225585588751157,0.1917427637980986,0.17761228876223958,3.028428011458673,0.18834612124824385,True,0.95,3.841458820694124,success,0.8835582145063308,0.132748565370914,0.8257052871240836,4.989782706413537,0.3176308451534694,0.1203125253088027,0.05000000000000001
timeserieslogmeans_TP,0.24666666666666667,0.16176786589472636,0.19195519136622177,0.17750441956269286,3.0247506205716963,0.07170341498051239,True,0.95,3.841458820694124,usable_limit,0.9320471086397235,0.17632711982361804,0.7028512166035122,4.999999999999999,0.10347329800279055,0.11491352572170463,0.05000000000000001
timeserieslogmeans_TP,0.2783333333333333,0.16163659744004302,0.19196581144115699,0.1774503626289002,3.0229085949243055,0.013223113324341023,True,0.95,3.841458820694124,usable_limit,1.0511318656300859,0.2887236003107819,0.7013210054213493,4.998318615293333,0.041100555818383296,0.11375177762097428,0.05000000000000001
timeserieslogmeans_TP,0.31,0.16215003151427204,0.19181338814375623,0.1776020954145343,3.0280804123808016,0.17732673212928515,True,0.95,3.841458820694124,usable_limit,0.879538242867322,0.13178541579008787,0.7931280454079256,4.878475105507166,0.320632364392188,0.12442484509970192,0.05000000000000001
timeserieslogmeans_TP,0.3416666666666667,0.16156237790034633,0.1920056939327824,0.17743814197548344,3.0224922458603345,0.0,True,0.95,3.841458820694124,usable_limit,1.0292537361522411,0.26972327663540335,0.67289740622708,4.920427934731654,0.01679527234452571,0.11464068835036903,0.05000000000000001
timeserieslogmeans_TP,0.37333333333333335,0.1619291042051806,0.19185743915746803,0.17752508519749227,3.025454963940181,0.09405537070681205,True,0.95,3.841458820694124,success,0.9002643976253384,0.13243486755839926,0.8077608469417554,4.9833608359385995,0.3208615880600636,0.12117292568723757,0.05000000000000001
timeserieslogmeans_TP,0.405,0.16203567130918592,0.19184896475477375,0.1775691190129874,3.0269560345966537,0.14167367885237356,True,0.95,3.841458820694124,usable_limit,0.8530484428748529,0.10773322967195864,0.7371981617906687,4.796964015617552,0.15963406029207125,0.12152178532226765,0.05000000000000001
timeserieslogmeans_TP,0.4366666666666667,0.1621503044938837,0.19181072308120842,0.17760078087721803,3.028035587346971,0.17590562221395906,True,0.95,3.841458820694124,usable_limit,0.8802404512022819,0.13283603912595526,0.7915732477825891,4.760040853418094,0.32244577210384895,0.12750473547012178,0.05000000000000001
timeserieslogmeans_TP,0.4683333333333334,0.16174913930705712,0.19194134381777977,0.17748839896335325,3.024204649591147,0.054373740041912574,True,0.95,3.841458820694124,success,0.9151093767048334,0.13445743600053003,0.79187844763197,4.999999999999999,0.3231228711731827,0.12039519930862244,0.05000000000000001
timeserieslogmeans_TP,0.5,0.1617513658224374,0.19189965228231665,0.1774668714035073,3.023471082791904,0.03108465637108531,True,0.95,3.841458820694124,usable_limit,0.9154493456661174,0.1319271379737618,0.8127420072968099,4.999999999999999,0.3208571167717954,0.12046407844754538,0.05000000000000001
