series,study,pathway,fear_parameter,fear_strength,profile_rss,rmse_normalized_total,validation_rmse_normalized_total,optimization_status,profile_likelihood_ratio,inside_confidence_interval,confidence_level,likelihood_ratio_threshold
glerl_m110_zoop_1994-201,glerl_zooplankton,fear_foraging,psi,0.02,10.69945080504674,0.1954797286261119,0.29628651205670775,success,0.0,True,0.95,3.841458820694124
glerl_m110_zoop_1994-201,glerl_zooplankton,fear_foraging,psi,0.06,10.69945080504674,0.1954797286261119,0.29628651205670775,success,0.0,True,0.95,3.841458820694124
glerl_m110_zoop_1994-201,glerl_zooplankton,fear_foraging,psi,0.2,10.69945080504674,0.1954797286261119,0.29628651205670775,success,0.0,True,0.95,3.841458820694124
glerl_m110_zoop_1994-201,glerl_zooplankton,fear_handling,psi,0.0,10.69945080504674,0.1954797286261119,0.29628651205670775,success,0.0,True,0.95,3.841458820694124
glerl_m110_zoop_1994-201,glerl_zooplankton,fear_handling,psi,0.002,10.69945080504674,0.1954797286261119,0.29628651205670775,success,0.0,True,0.95,3.841458820694124
glerl_m110_zoop_1994-201,glerl_zooplankton,fear_handling,psi,0.006666666666666667,10.69945080504674,0.1954797286261119,0.29628651205670775,success,0.0,True,0.95,3.841458820694124
glerl_m110_zoop_1994-201,glerl_zooplankton,fear_handling,psi,0.02,10.69945080504674,0.1954797286261119,0.29628651205670775,success,0.0,True,0.95,3.841458820694124
glerl_m110_zoop_1994-201,glerl_zooplankton,fear_handling,psi,0.06,10.69945080504674,0.1954797286261119,0.29628651205670775,success,0.0,True,0.95,3.841458820694124
glerl_m110_zoop_1994-201,glerl_zooplankton,fear_handling,psi,0.2,10.69945080504674,0.1954797286261119,0.29628651205670775,success,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_instant,phi,0.0,0.7552130306996222,0.14097527131973986,0.11118582933755355,usable_limit,65.69741121882154,False,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_instant,phi,0.02336163226630811,0.6491845569972843,0.1307050271852903,0.11362163034891617,usable_limit,59.94866399414933,False,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_instant,phi,0.07787210755436037,2.0416259175718654,0.2317908493250727,0.21893767015214843,success,103.48848412139837,False,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_instant,phi,0.2336163226630811,0.13403763607086888,0.05939112907153127,0.06666118670114751,usable_limit,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_instant,phi,0.7008489679892433,0.5577815434412107,0.12115470139249877,0.26824777362578944,usable_limit,54.18217687241102,False,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_instant,phi,2.336163226630811,1.314869900141862,0.186015696857597,0.2670918559827496,usable_limit,86.76815035443217,False,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_memory,phi,0.0,0.7550309529177084,0.1409582761071431,0.11105780289559782,failed,nan,False,,
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_memory,phi,0.026787124246648097,0.6241529239968608,0.12816035637936488,0.11269653865805103,usable_limit,42.7097637257358,False,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_memory,phi,0.08929041415549366,0.41322516078772475,0.1042801339494684,0.12525408510083766,success,27.038458049846255,False,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_memory,phi,0.267871242466481,0.2028474580057434,0.07306224059082189,0.06409749547378499,success,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_memory,phi,0.8036137273994429,0.7904416422444986,0.14422585013977016,0.11718293415452913,usable_limit,51.685227732074495,False,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_memory,phi,2.4374999999999996,3.190193553701639,0.2897455123716618,0.4496719056833852,failed,nan,False,,
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_saturating,phi,0.0,0.1266600810476325,0.057733526027510876,0.06571463595144944,usable_limit,0.8400677414452807,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_saturating,phi,0.016100101667983847,0.12389072476064342,0.057098881167175666,0.07502720269964348,usable_limit,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_saturating,phi,0.053667005559946156,0.12506532696123973,0.05736891854279168,0.07094502883322548,usable_limit,0.3585790706243787,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_saturating,phi,0.16100101667983846,0.12773979601251856,0.05797907880672824,0.06639579306504029,usable_limit,1.162626191507177,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_saturating,phi,0.4830030500395154,0.1269725267728336,0.057804690843353025,0.07148661523375818,usable_limit,0.9336909050088684,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_saturating,phi,0.99,0.12624210187753557,0.057638186783803495,0.08048628939359422,usable_limit,0.7144601034110556,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_foraging,psi,0.0,0.13778836544603057,0.060216356723076535,0.06992894721526315,usable_limit,2.9466741006057507e-06,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_foraging,psi,2.036974304985001e-08,0.13778891432416454,0.06021647665848796,0.07001378710823696,success,0.00015431887073404977,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_foraging,psi,6.789914349950003e-08,0.13778967118235083,0.06021664203924789,0.07000881329115045,usable_limit,0.00036304779664716135,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_foraging,psi,2.0369743049850012e-07,0.13779002965433382,0.06021672036864971,0.06986975550709017,usable_limit,0.000461908019752665,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_foraging,psi,6.110922914955004e-07,0.13778835476136236,0.06021635438836633,0.06997026332401586,usable_limit,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_foraging,psi,2.036974304985001e-06,0.13778885738260102,0.06021646421619279,0.06992758490294933,usable_limit,0.0001386152862265649,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_handling,psi,0.0,3.6049475428988833,0.3080049360036332,0.2707104134716626,failed,nan,False,,
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_handling,psi,1.2283459114488308e-06,3.604947541583968,0.30800493594746037,0.2707104133960137,success,1.390418731137286e-06,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_handling,psi,4.094486371496103e-06,3.6049475384917753,0.30800493581536265,0.2707104132193174,success,1.3578237140759124e-06,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_handling,psi,1.2283459114488308e-05,3.6049475295963243,0.3080049354353512,0.2707104127132345,success,1.264056152931013e-06,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_handling,psi,3.685037734346493e-05,3.604947502927732,0.3080049342960755,0.27071041119472405,success,9.829406836795811e-07,True,0.95,3.841458820694124
andren_lynx_roedeer_data_1,andren_lynx_roedeer,fear_handling,psi,0.0001228345911448831,3.60494740967906,0.30800493031251525,0.2707104058827678,success,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_instant,phi,0.0,0.5251724285139332,0.11755988714759869,0.0964844038389745,success,13.753223632290982,False,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_instant,phi,0.07149577682289494,0.39818280092612357,0.10236451905427865,0.09226499369407286,usable_limit,3.2342367114677444,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_instant,phi,0.23831925607631646,0.3889138753852131,0.10116607963162319,0.08099657263445526,usable_limit,2.339212087406685,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_instant,phi,0.7149577682289494,0.3656950195970641,0.09809971023041383,0.07856029891799514,success,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_instant,phi,2.1448733046868482,1.1870988262596749,0.17674683249299614,0.22829487950649782,usable_limit,44.74378179872488,False,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_instant,phi,7.149577682289494,3.2091790161180676,0.29060639939878835,0.3956097637972999,failed,nan,False,,
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_memory,phi,0.0,0.4037782405119469,0.10308124548804706,0.09492075801271099,usable_limit,3.794802250499078,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_memory,phi,0.07158444302066144,0.3981041519098818,0.10235440904162384,0.09103266405236514,usable_limit,3.2570202326144693,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_memory,phi,0.23861481006887145,0.3859601781158943,0.10078118273032687,0.08195179733970161,usable_limit,2.079800728834347,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_memory,phi,0.7158444302066144,0.3654036381483928,0.09806062010017777,0.0814304372073013,success,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_memory,phi,2.147533290619843,1.1934864746170675,0.17722172216100457,0.23456485588140147,usable_limit,44.97799748126361,False,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_memory,phi,7.158444302066144,3.12945932898138,0.2869742024432354,0.3887662703427414,failed,nan,False,,
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_saturating,phi,0.0,0.4041097518349651,0.10312355285555144,0.09731803703822568,usable_limit,1.0208034268622594,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_saturating,phi,0.025451371455687523,0.40359180571925907,0.10305744511005539,0.09485360444976942,usable_limit,0.972067715235666,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_saturating,phi,0.08483790485229174,0.40345871937364386,0.10304045186410553,0.09748563157821159,success,0.9595349653718618,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_saturating,phi,0.2545137145568752,0.40159283629224574,0.102801909194365,0.0943404524108536,usable_limit,0.7833880253283123,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_saturating,phi,0.7635411436706256,0.3962687133645123,0.10211818660703008,0.09104372100718035,usable_limit,0.2762331827504448,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_saturating,phi,0.99,0.3933985640906549,0.10174769673982473,0.09103533587856501,usable_limit,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_foraging,psi,0.0,0.4037967298200747,0.10308360554475783,0.09531558991740029,success,9.992592088667161e-06,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_foraging,psi,7.973960643392194e-07,0.40379662363650953,0.10308359199117424,0.09531204746241716,usable_limit,0.0,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_foraging,psi,2.6579868811307314e-06,0.4037971475085228,0.10308365885972662,0.09532325707352109,success,4.929987628864472e-05,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_foraging,psi,7.973960643392194e-06,0.40379768920031284,0.10308372800280169,0.0952869713703073,success,0.00010027664603592396,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_foraging,psi,2.3921881930176583e-05,0.4037998097726127,0.10308399867821294,0.09533051646321272,usable_limit,0.000299835826193076,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_foraging,psi,7.973960643392194e-05,0.40380600156639157,0.1030847890109465,0.09534880460375685,usable_limit,0.0008825165357624915,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_handling,psi,0.0,0.40381796866207303,0.10308631649739902,0.09559872887001926,usable_limit,0.0020801240891002697,True,0.95,3.841458820694124
andren_lynx_roedeer_data_2,andren_lynx_roedeer,fear_handling,psi,1.3610727208930738e-06,0.40379586422801955,0.10308349505798169,0.09525725861060669,usable_limit,0.0,True,0.95,3.841458820694124
